pmppp_1mM,,pmppp_500uM,,pmppp_250uM,,pmppp_125uM,,pmppp_62uM,,pmppp_31uM,,pmppp_15uM,,pmppp_7uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
744.5452271,-0.00730301626,744.5452271,-0.007053747308,744.5452271,-0.007476783823,744.5452271,-0.006991445553,744.5452271,-0.006832008716,744.5452271,-0.00760006858,744.5452271,-0.007398917805,744.5452271,-0.005051815882,
743.9779053,-0.007168189157,743.9779053,-0.007372195832,743.9779053,-0.00758500956,743.9779053,-0.007555704098,743.9779053,-0.007400088478,743.9779053,-0.007563895546,743.9779053,-0.007377998438,743.9779053,-0.005360280629,
743.5523682,-0.007450931706,743.5523682,-0.007380187046,743.5523682,-0.007494136225,743.5523682,-0.00766670797,743.5523682,-0.00750965625,743.5523682,-0.00752258068,743.5523682,-0.007839364,743.5523682,-0.005470261909,
742.9848633,-0.007491134107,742.9848633,-0.007751340978,742.9848633,-0.007528381422,742.9848633,-0.007487673778,742.9848633,-0.007651600521,742.9848633,-0.00793768838,742.9848633,-0.007497545332,742.9848633,-0.005879060831,
742.5591431,-0.007520799525,742.5591431,-0.007398001384,742.5591431,-0.007982572541,742.5591431,-0.007602968253,742.5591431,-0.007518052123,742.5591431,-0.008085133508,742.5591431,-0.007569034118,742.5591431,-0.006536164787,
741.9914551,-0.008285763673,741.9914551,-0.008430348709,741.9914551,-0.008530519903,741.9914551,-0.008271845989,741.9914551,-0.008079645224,741.9914551,-0.008291656151,741.9914551,-0.007902966812,741.9914551,-0.007125563454,
741.5656128,-0.008294601925,741.5656128,-0.008493967354,741.5656128,-0.008280735463,741.5656128,-0.008327615447,741.5656128,-0.008323197253,741.5656128,-0.008470866829,741.5656128,-0.008290284313,741.5656128,-0.00756872911,
740.9976807,-0.007900832221,740.9976807,-0.008019066416,740.9976807,-0.007875208743,740.9976807,-0.007991874591,740.9976807,-0.007785006426,740.9976807,-0.008292671293,740.9976807,-0.007713858038,740.9976807,-0.007244263776,
740.4296875,-0.008394296281,740.4296875,-0.008533057757,740.4296875,-0.008759155869,740.4296875,-0.009065303952,740.4296875,-0.008497825824,740.4296875,-0.008752204478,740.4296875,-0.008702020161,740.4296875,-0.008359001949,
740.0036011,-0.008549150079,740.0036011,-0.008700599894,740.0036011,-0.008852859028,740.0036011,-0.008770267479,740.0036011,-0.008875939064,740.0036011,-0.008701665327,740.0036011,-0.00879705511,740.0036011,-0.008550368249,
739.4353638,-0.00814870093,739.4353638,-0.008898511529,739.4353638,-0.008654266596,739.4353638,-0.008497927338,739.4353638,-0.008850474842,739.4353638,-0.008696996607,739.4353638,-0.008798678406,739.4353638,-0.008303185925,
739.0091553,-0.00845228415,739.0091553,-0.008355345577,739.0091553,-0.008591179736,739.0091553,-0.008585901,739.0091553,-0.008629754186,739.0091553,-0.008592143655,739.0091553,-0.008722876199,739.0091553,-0.008138285019,
738.4407349,-0.008433802053,738.4407349,-0.00848828163,738.4407349,-0.008785335347,738.4407349,-0.008896025829,738.4407349,-0.008475232869,738.4407349,-0.009254281409,738.4407349,-0.008922704495,738.4407349,-0.008540012874,
738.0143433,-0.008773311041,738.0143433,-0.008796142414,738.0143433,-0.008768035099,738.0143433,-0.009037720971,738.0143433,-0.008571891114,738.0143433,-0.008891562,738.0143433,-0.008929095231,738.0143433,-0.008872388862,
737.4457397,-0.009140488692,737.4457397,-0.009488817304,737.4457397,-0.009487348609,737.4457397,-0.009328015149,737.4457397,-0.009667281993,737.4457397,-0.009648345411,737.4457397,-0.009690167382,737.4457397,-0.009386536665,
737.019165,-0.009199441411,737.019165,-0.009473975748,737.019165,-0.009465212934,737.019165,-0.009289148264,737.019165,-0.009663079865,737.019165,-0.009716595523,737.019165,-0.009326697327,737.019165,-0.009541493841,
736.4503784,-0.009010744281,736.4503784,-0.009532225318,736.4503784,-0.00938871596,736.4503784,-0.009578869678,736.4503784,-0.009403915145,736.4503784,-0.009628546424,736.4503784,-0.009441656992,736.4503784,-0.009288083762,
736.0236816,-0.009323759004,736.0236816,-0.00918509718,736.0236816,-0.009249263443,736.0236816,-0.009424939752,736.0236816,-0.009855947457,736.0236816,-0.009693407454,736.0236816,-0.009748995304,736.0236816,-0.009260261431,
735.4546509,-0.009461362846,735.4546509,-0.009549749084,735.4546509,-0.00966454763,735.4546509,-0.009340834804,735.4546509,-0.009551521391,735.4546509,-0.009596290067,735.4546509,-0.009472507052,735.4546509,-0.009485626593,
735.027832,-0.009065860882,735.027832,-0.009135064669,735.027832,-0.009215711616,735.027832,-0.009479598142,735.027832,-0.009606215172,735.027832,-0.00920891948,735.027832,-0.009560435079,735.027832,-0.009320464917,
734.4586182,-0.008961807936,734.4586182,-0.009274299257,734.4586182,-0.009539973922,734.4586182,-0.009312103502,734.4586182,-0.009443278424,734.4586182,-0.009285042994,734.4586182,-0.009400520474,734.4586182,-0.009516574442,
734.0316772,-0.008978391066,734.0316772,-0.008861989714,734.0316772,-0.009295837022,734.0316772,-0.009168065153,734.0316772,-0.009140539914,734.0316772,-0.008896482177,734.0316772,-0.009252305143,734.0316772,-0.009306782857,
733.4622192,-0.008973522112,733.4622192,-0.008960489184,733.4622192,-0.009508470073,733.4622192,-0.009154276922,733.4622192,-0.00925894361,733.4622192,-0.009116459638,733.4622192,-0.009265278466,733.4622192,-0.009055872448,
733.0350952,-0.008666244335,733.0350952,-0.009106015787,733.0350952,-0.009130299091,733.0350952,-0.008989091031,733.0350952,-0.009032649919,733.0350952,-0.009024282917,733.0350952,-0.009055670351,733.0350952,-0.008903988637,
732.4655151,-0.008739874698,732.4655151,-0.008910075761,732.4655151,-0.009185147472,732.4655151,-0.009244753048,732.4655151,-0.009055822156,732.4655151,-0.009202888235,732.4655151,-0.009086192586,732.4655151,-0.009132327512,
732.038208,-0.009000095539,732.038208,-0.009121427312,732.038208,-0.00918175187,732.038208,-0.008922248147,732.038208,-0.009060435928,732.038208,-0.008970732801,732.038208,-0.009161526337,732.038208,-0.009255649522,
731.4684448,-0.009063934907,731.4684448,-0.009192902595,731.4684448,-0.009348891675,731.4684448,-0.009405788966,731.4684448,-0.009306479245,731.4684448,-0.009518499486,731.4684448,-0.009271866642,731.4684448,-0.00908604078,
731.0410156,-0.009123100899,731.0410156,-0.009283218533,731.0410156,-0.009274350479,731.0410156,-0.009269434027,731.0410156,-0.009509838186,731.0410156,-0.009732896462,731.0410156,-0.009419721551,731.0410156,-0.009465060197,
730.4710083,-0.009451434016,730.4710083,-0.009726467542,730.4710083,-0.009853770956,730.4710083,-0.009823454544,730.4710083,-0.009855897166,730.4710083,-0.009701659903,730.4710083,-0.009845876135,730.4710083,-0.009888742119,
730.043396,-0.009885908104,730.043396,-0.01003547572,730.043396,-0.01013173629,730.043396,-0.009803613648,730.043396,-0.009899318218,730.043396,-0.009990297258,730.043396,-0.009848406538,730.043396,-0.009761853144,
729.4732056,-0.01012349222,729.4732056,-0.009893194772,729.4732056,-0.01006233785,729.4732056,-0.0102458261,729.4732056,-0.01012526266,729.4732056,-0.01051065419,729.4732056,-0.0102097718,729.4732056,-0.0103396643,
729.0454712,-0.01012566686,729.0454712,-0.01031155512,729.0454712,-0.01044904906,729.0454712,-0.01045592222,729.0454712,-0.01051636413,729.0454712,-0.01039233804,729.0454712,-0.01054253988,729.0454712,-0.01042059343,
728.4750977,-0.01035255473,728.4750977,-0.01035579015,728.4750977,-0.0107302703,728.4750977,-0.01076602843,728.4750977,-0.01077284664,728.4750977,-0.01086677238,728.4750977,-0.0106074661,728.4750977,-0.01069718599,
728.0472412,-0.01095855888,728.0472412,-0.01130008604,728.0472412,-0.01122794766,728.0472412,-0.01101428736,728.0472412,-0.01128424704,728.0472412,-0.01137972716,728.0472412,-0.01114843041,728.0472412,-0.01101776958,
727.4766235,-0.01104280446,727.4766235,-0.01151184086,727.4766235,-0.01128096785,727.4766235,-0.01162118372,727.4766235,-0.01162052806,727.4766235,-0.0114894053,727.4766235,-0.01136676501,727.4766235,-0.01154012419,
727.048645,-0.01175806206,727.048645,-0.01184321102,727.048645,-0.01193972677,727.048645,-0.011738359,727.048645,-0.01207212359,727.048645,-0.01179590262,727.048645,-0.01179217361,727.048645,-0.01195382979,
726.4778442,-0.01199125033,726.4778442,-0.01199678984,726.4778442,-0.01234454662,726.4778442,-0.01223639399,726.4778442,-0.01240975782,726.4778442,-0.01230172161,726.4778442,-0.01226196252,726.4778442,-0.01229673903,
726.0496826,-0.0121536376,726.0496826,-0.01224726532,726.0496826,-0.01281057205,726.0496826,-0.01256716065,726.0496826,-0.01244190708,726.0496826,-0.01270394213,726.0496826,-0.01255408395,726.0496826,-0.01267065573,
725.4786987,-0.01271771826,725.4786987,-0.01285450347,725.4786987,-0.01309875771,725.4786987,-0.01310192235,725.4786987,-0.01292727608,725.4786987,-0.01299848035,725.4786987,-0.01318535209,725.4786987,-0.01300184615,
725.050354,-0.01321834791,725.050354,-0.01306766272,725.050354,-0.0131561216,725.050354,-0.01346485782,725.050354,-0.01311473176,725.050354,-0.01307399198,725.050354,-0.0133169191,725.050354,-0.0134561751,
724.479187,-0.01342078764,724.479187,-0.0132601792,724.479187,-0.01359092072,724.479187,-0.0135691436,724.479187,-0.01358334348,724.479187,-0.01348212361,724.479187,-0.01374940015,724.479187,-0.01363045815,
724.0507202,-0.0133797247,724.0507202,-0.01339312829,724.0507202,-0.01373344939,724.0507202,-0.01393229049,724.0507202,-0.01364169642,724.0507202,-0.01356708631,724.0507202,-0.01387172006,724.0507202,-0.01380447112,
723.4793701,-0.01380141173,723.4793701,-0.0139778126,723.4793701,-0.01390671916,723.4793701,-0.01406618673,723.4793701,-0.01413214207,723.4793701,-0.01413264312,723.4793701,-0.01420685649,723.4793701,-0.01428481378,
723.0507813,-0.01403150056,723.0507813,-0.01442035474,723.0507813,-0.01430675574,723.0507813,-0.01432033069,723.0507813,-0.01418626215,723.0507813,-0.01434808131,723.0507813,-0.01420705672,723.0507813,-0.01443592925,
722.479187,-0.01436966937,722.479187,-0.01429458242,722.479187,-0.01451569796,722.479187,-0.01451404579,722.479187,-0.01469601318,722.479187,-0.01451825164,722.479187,-0.01467434131,722.479187,-0.01457482763,
722.050415,-0.01442866772,722.050415,-0.01475681923,722.050415,-0.01471343078,722.050415,-0.01461647823,722.050415,-0.01454664022,722.050415,-0.0146756433,722.050415,-0.01445866469,722.050415,-0.01465467084,
721.4786987,-0.01476517599,721.4786987,-0.01478264015,721.4786987,-0.01495154016,721.4786987,-0.01470282022,721.4786987,-0.01483292691,721.4786987,-0.01487180125,721.4786987,-0.01502381358,721.4786987,-0.01495804265,
721.0498047,-0.01458699256,721.0498047,-0.01514312439,721.0498047,-0.01504106633,721.0498047,-0.01514237467,721.0498047,-0.01493528392,721.0498047,-0.01489586476,721.0498047,-0.01509007346,721.0498047,-0.01513487473,
720.4778442,-0.01455445122,720.4778442,-0.01459630392,720.4778442,-0.01463514939,720.4778442,-0.01492307801,720.4778442,-0.01480595767,720.4778442,-0.01483953092,720.4778442,-0.01481151208,720.4778442,-0.01495234109,
720.0487671,-0.01476422511,720.0487671,-0.01474721078,720.0487671,-0.01487965602,720.0487671,-0.01493943576,720.0487671,-0.01503571589,720.0487671,-0.01487405226,720.0487671,-0.01506332029,720.0487671,-0.01495509222,
719.4766235,-0.01485038828,719.4766235,-0.01507547218,719.4766235,-0.0150348153,719.4766235,-0.01523816027,719.4766235,-0.01531898137,719.4766235,-0.01503271516,719.4766235,-0.01517912094,719.4766235,-0.01510287449,
719.0474243,-0.01487515308,719.0474243,-0.01511402428,719.0474243,-0.01530633681,719.0474243,-0.01509382389,719.0474243,-0.01504651736,719.0474243,-0.01513932459,719.0474243,-0.01500585862,719.0474243,-0.01520541683,
718.4750977,-0.0150373159,718.4750977,-0.01521606557,718.4750977,-0.01514862385,718.4750977,-0.01504436787,718.4750977,-0.01514902432,718.4750977,-0.0150883235,718.4750977,-0.01522016432,718.4750977,-0.01529953908,
718.0457764,-0.01488620974,718.0457764,-0.01478188951,718.0457764,-0.01515577361,718.0457764,-0.01520231739,718.0457764,-0.01528869383,718.0457764,-0.01525240578,718.0457764,-0.01496454515,718.0457764,-0.01479835249,
717.4732056,-0.01488660928,717.4732056,-0.01492547896,717.4732056,-0.01494373754,717.4732056,-0.01505301893,717.4732056,-0.01541952416,717.4732056,-0.01524130907,717.4732056,-0.01520601753,717.4732056,-0.0151614733,
717.0437622,-0.01500560809,717.0437622,-0.01488225721,717.0437622,-0.01523196138,717.0437622,-0.0151061248,717.0437622,-0.01497865003,717.0437622,-0.01504151709,717.0437622,-0.01514642406,717.0437622,-0.01534127071,
716.4710083,-0.01479590032,716.4710083,-0.01479600091,716.4710083,-0.01504521724,716.4710083,-0.01494323742,716.4710083,-0.01509887446,716.4710083,-0.01519576926,716.4710083,-0.01494478807,716.4710083,-0.01496769674,
716.0413818,-0.0146195814,716.0413818,-0.01485268958,716.0413818,-0.01514997426,716.0413818,-0.01498935372,716.0413818,-0.01508282311,716.0413818,-0.01491552498,716.0413818,-0.01487000007,716.0413818,-0.01503061503,
715.4684448,-0.01447944622,715.4684448,-0.01451079175,715.4684448,-0.01478559244,715.4684448,-0.01489121187,715.4684448,-0.01454558969,715.4684448,-0.01479825191,715.4684448,-0.01475251559,715.4684448,-0.0149145741,
715.0386963,-0.01440112293,715.0386963,-0.01454874314,715.0386963,-0.01459380053,715.0386963,-0.01452355925,715.0386963,-0.01448089816,715.0386963,-0.01444389205,715.0386963,-0.01476087235,715.0386963,-0.01456616633,
714.4655762,-0.01402904466,714.4655762,-0.01400012057,714.4655762,-0.01431732532,714.4655762,-0.01438614726,714.4655762,-0.01426923368,714.4655762,-0.01437347569,714.4655762,-0.0143834427,714.4655762,-0.01432273537,
714.0356445,-0.01393559948,714.0356445,-0.01372442115,714.0356445,-0.0141323423,714.0356445,-0.01386861131,714.0356445,-0.01434437465,714.0356445,-0.01412166841,714.0356445,-0.01408788841,714.0356445,-0.01414547209,
713.4623413,-0.01338283718,713.4623413,-0.01355348714,713.4623413,-0.01380908489,713.4623413,-0.01377482992,713.4623413,-0.01389684156,713.4623413,-0.01387583185,713.4623413,-0.01395038981,713.4623413,-0.01395048946,
713.0322876,-0.01318479981,713.0322876,-0.01352498308,713.0322876,-0.01364325173,713.0322876,-0.01371187996,713.0322876,-0.01354304887,713.0322876,-0.0136619648,713.0322876,-0.01363537461,713.0322876,-0.01363482326,
712.4587402,-0.01275406778,712.4587402,-0.01307454519,712.4587402,-0.01295275427,712.4587402,-0.01343594678,712.4587402,-0.01324536558,712.4587402,-0.01300365478,712.4587402,-0.01312548202,712.4587402,-0.01326304208,
712.0285645,-0.01239149366,712.0285645,-0.01281670481,712.0285645,-0.01286671683,712.0285645,-0.01293531712,712.0285645,-0.01277292054,712.0285645,-0.01299400814,712.0285645,-0.0129922498,712.0285645,-0.01292059291,
711.454895,-0.01222602464,711.454895,-0.01248874329,711.454895,-0.0126080988,711.454895,-0.01270902064,711.454895,-0.01239722967,711.454895,-0.01283515152,711.454895,-0.01262952201,711.454895,-0.01275995001,
711.0245361,-0.01185358874,711.0245361,-0.01187968347,711.0245361,-0.01203229278,711.0245361,-0.01193751022,711.0245361,-0.01196037699,711.0245361,-0.01240885258,711.0245361,-0.01208154019,711.0245361,-0.01210736949,
710.4506226,-0.01110553741,710.4506226,-0.01130028814,710.4506226,-0.01169486903,710.4506226,-0.0117393164,710.4506226,-0.01167793572,710.4506226,-0.01192839351,710.4506226,-0.01151723601,710.4506226,-0.01166503318,
710.0201416,-0.0108638946,710.0201416,-0.01107707433,710.0201416,-0.01115443464,710.0201416,-0.01143383794,710.0201416,-0.01126497705,710.0201416,-0.0111789573,710.0201416,-0.01127077825,710.0201416,-0.01116740238,
709.4460449,-0.01029775292,709.4460449,-0.0102399094,709.4460449,-0.0104294382,709.4460449,-0.01070471201,709.4460449,-0.01058356836,709.4460449,-0.01074779592,709.4460449,-0.0109489169,709.4460449,-0.01068667881,
709.0154419,-0.009926745668,709.0154419,-0.01003456488,709.0154419,-0.009996874258,709.0154419,-0.01051494945,709.0154419,-0.01017821487,709.0154419,-0.01028202847,709.0154419,-0.01027752832,709.0154419,-0.01001660526,
708.4411621,-0.009112707339,708.4411621,-0.009234261699,708.4411621,-0.009427878074,708.4411621,-0.009723784402,708.4411621,-0.009504114278,708.4411621,-0.009644851089,708.4411621,-0.009684243239,708.4411621,-0.009431474842,
708.010376,-0.00913967751,708.010376,-0.009363585152,708.010376,-0.009265025146,708.010376,-0.009320616722,708.010376,-0.009265076369,708.010376,-0.009442872368,708.010376,-0.009537644684,708.010376,-0.009198123589,
707.4359131,-0.00799817685,707.4359131,-0.008301001973,707.4359131,-0.008474725299,707.4359131,-0.008416131139,707.4359131,-0.008339195512,707.4359131,-0.008430399932,707.4359131,-0.008417502046,707.4359131,-0.008515696041,
707.0050049,-0.007517899387,707.0050049,-0.007783277426,707.0050049,-0.007853854448,707.0050049,-0.00769015681,707.0050049,-0.007781090681,707.0050049,-0.00804793369,707.0050049,-0.008093925193,707.0050049,-0.007882834412,
706.4303589,-0.006908447947,706.4303589,-0.006801072974,706.4303589,-0.007096227258,706.4303589,-0.007159328554,706.4303589,-0.006724563893,706.4303589,-0.007263763808,706.4303589,-0.007057006937,706.4303589,-0.00700051384,
705.9992676,-0.006345745176,705.9992676,-0.006197708193,705.9992676,-0.006454100367,705.9992676,-0.006500872318,705.9992676,-0.006674552802,705.9992676,-0.006222920492,705.9992676,-0.006521680858,705.9992676,-0.006478532683,
705.5681763,-0.005843664054,705.5681763,-0.005906385835,705.5681763,-0.005945505574,705.5681763,-0.006106493063,705.5681763,-0.0060369079,705.5681763,-0.00599095365,705.5681763,-0.005916600116,705.5681763,-0.006263389718,
704.9932251,-0.004992962815,704.9932251,-0.004822908901,704.9932251,-0.005205512978,704.9932251,-0.005262905266,704.9932251,-0.00504152989,704.9932251,-0.005166531075,704.9932251,-0.005123145413,704.9932251,-0.005153433885,
704.5619507,-0.004712302703,704.5619507,-0.004761566874,704.5619507,-0.004725054372,704.5619507,-0.004648895934,704.5619507,-0.004671893548,704.5619507,-0.004775034264,704.5619507,-0.004539679736,704.5619507,-0.004206635989,
703.9868774,-0.003553646617,703.9868774,-0.003537162906,703.9868774,-0.003645861521,703.9868774,-0.00350321806,703.9868774,-0.0036691688,703.9868774,-0.003615827067,703.9868774,-0.00364349992,703.9868774,-0.003831361653,
703.5554199,-0.003237831872,703.5554199,-0.003479953157,703.5554199,-0.003468499985,703.5554199,-0.00381488842,703.5554199,-0.003522014013,703.5554199,-0.003490738338,703.5554199,-0.003169789677,703.5554199,-0.003617521375,
702.9801025,-0.00214457768,702.9801025,-0.002258466557,702.9801025,-0.002551628044,702.9801025,-0.002408109838,702.9801025,-0.00277437875,702.9801025,-0.002675032243,702.9801025,-0.002450428903,702.9801025,-0.002399048069,
702.548584,-0.001708938275,702.548584,-0.001756121055,702.548584,-0.001893050852,702.548584,-0.001635292079,702.548584,-0.00185825536,702.548584,-0.002154829446,702.548584,-0.001812836621,702.548584,-0.001756739803,
701.9730835,-0.001038493123,701.9730835,-0.0007869965048,701.9730835,-0.0006957749138,701.9730835,-0.001077021123,701.9730835,-0.001060288167,701.9730835,-0.0009486158378,701.9730835,-0.001158507192,701.9730835,-0.000997637515,
701.5413818,-0.0003043640754,701.5413818,-0.0004115471675,701.5413818,-0.0005424898118,701.5413818,-0.000564723392,701.5413818,-0.000486538891,701.5413818,-0.0006591257988,701.5413818,-0.0005668949452,701.5413818,-0.0006029831129,
700.9656982,0.0001845543884,700.9656982,0.0001755164412,700.9656982,-0.0002265984076,700.9656982,-0.0001632062485,700.9656982,7.253853983E-5,700.9656982,-3.090674727E-5,700.9656982,4.582057954E-5,700.9656982,0.0001620763942,
700.5338745,0.00110323634,700.5338745,0.0009540650062,700.5338745,0.0006346956943,700.5338745,0.001043369644,700.5338745,0.0009461784502,700.5338745,0.0006004775641,700.5338745,0.0006137497257,700.5338745,0.0005246370565,
699.9580078,0.001715377672,699.9580078,0.001426456613,699.9580078,0.001571893343,699.9580078,0.001554513117,699.9580078,0.001554539194,699.9580078,0.001397551736,699.9580078,0.001344084041,699.9580078,0.001584104029,
