pmppp_10uM,,pmppp_20uM,,pmppp_30uM,,pmppp_40uM,,pmppp_50uM,,pmppp_60uM,,pmppp_70uM,,pmppp_80uM,,pmppp_90uM,,pmppp_100uM,,pmppp_110uM,,pmppp_120uM,,pmppp_130uM,,pmppp_140uM,,pmppp_150uM,,pmppp_160uM,,pmppp_170uM,,pmppp_180uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
248.9971313,0.2630659044,248.9971313,0.3671407402,248.9971313,0.4764048457,248.9971313,0.5446684361,248.9971313,0.5667207837,248.9971313,0.6073977351,248.9971313,0.6539988518,248.9971313,0.6473014355,248.9971313,0.6483921409,248.9971313,0.6073894501,248.9971313,0.5738194585,248.9971313,0.5834943652,248.9971313,0.5847300887,248.9971313,0.6147928238,248.9971313,0.6128154993,248.9971313,0.6215513945,248.9971313,0.6266525984,248.9971313,0.6169575453,
248.5270081,0.2566469312,248.5270081,0.3563972712,248.5270081,0.4611426294,248.5270081,0.5277581215,248.5270081,0.5482804775,248.5270081,0.586984694,248.5270081,0.6329244375,248.5270081,0.6279419065,248.5270081,0.6274447441,248.5270081,0.5874376893,248.5270081,0.5539959669,248.5270081,0.5613424182,248.5270081,0.5644080043,248.5270081,0.5927129984,248.5270081,0.5901039243,248.5270081,0.5975592732,248.5270081,0.6029497981,248.5270081,0.5959074497,
248.0568542,0.2532928586,248.0568542,0.3501827121,248.0568542,0.4518648684,248.0568542,0.5161728263,248.0568542,0.5359039307,248.0568542,0.5733225346,248.0568542,0.6195740104,248.0568542,0.6156399846,248.0568542,0.6135935783,248.0568542,0.5740274787,248.0568542,0.5414226055,248.0568542,0.5492233634,248.0568542,0.5520738363,248.0568542,0.5821365714,248.0568542,0.5766345263,248.0568542,0.5858393312,248.0568542,0.590845108,248.0568542,0.5803607106,
247.4299469,0.2471812963,247.4299469,0.3390192091,247.4299469,0.4376209676,247.4299469,0.4980144501,247.4299469,0.5170561075,247.4299469,0.5552297831,247.4299469,0.5984669328,247.4299469,0.5927727818,247.4299469,0.5902151465,247.4299469,0.5534763336,247.4299469,0.5222261548,247.4299469,0.5302692056,247.4299469,0.5315114856,247.4299469,0.5585473776,247.4299469,0.5562723875,247.4299469,0.5655634999,247.4299469,0.5681557059,247.4299469,0.5619364381,
246.9597321,0.244914338,246.9597321,0.3349832892,246.9597321,0.4311424494,246.9597321,0.4915229976,246.9597321,0.5088415742,246.9597321,0.5433837771,246.9597321,0.5898088813,246.9597321,0.5846642256,246.9597321,0.5812637806,246.9597321,0.5472923517,246.9597321,0.5142311454,246.9597321,0.5224134922,246.9597321,0.5235508084,246.9597321,0.5501875281,246.9597321,0.5472801924,246.9597321,0.5582225323,246.9597321,0.5603368878,246.9597321,0.5529898405,
246.4895172,0.2424735427,246.4895172,0.329823941,246.4895172,0.4249775708,246.4895172,0.4818571806,246.4895172,0.4997807145,246.4895172,0.5330961943,246.4895172,0.5803499818,246.4895172,0.5744490027,246.4895172,0.5704322457,246.4895172,0.5374966264,246.4895172,0.5051689744,246.4895172,0.5121818781,246.4895172,0.5145622492,246.4895172,0.541546464,246.4895172,0.5375333428,246.4895172,0.5469535589,246.4895172,0.5501170158,246.4895172,0.5425493121,
246.0192719,0.2365382761,246.0192719,0.318754822,246.0192719,0.4094674587,246.0192719,0.4645625055,246.0192719,0.4811140001,246.0192719,0.5139345527,246.0192719,0.5601552725,246.0192719,0.5531900525,246.0192719,0.5499472022,246.0192719,0.5193336606,246.0192719,0.4877756238,246.0192719,0.4949414134,246.0192719,0.4971733391,246.0192719,0.5222699642,246.0192719,0.5204009414,246.0192719,0.5292887688,246.0192719,0.5322893262,246.0192719,0.5238476992,
245.548996,0.2339496315,245.548996,0.3132991195,245.548996,0.4020884335,245.548996,0.4548477829,245.548996,0.4709246755,245.548996,0.5037835836,245.548996,0.5483499169,245.548996,0.5417642593,245.548996,0.5396776199,245.548996,0.5099627376,245.548996,0.4791264534,245.548996,0.4857410192,245.548996,0.4886621833,245.548996,0.5131935477,245.548996,0.5121619701,245.548996,0.5202436447,245.548996,0.5227784514,245.548996,0.5157214999,
244.921936,0.2276397198,244.921936,0.3003826439,244.921936,0.3838636279,244.921936,0.4348101914,244.921936,0.449020952,244.921936,0.4793706834,244.921936,0.5237489343,244.921936,0.5186727047,244.921936,0.515221417,244.921936,0.4882662594,244.921936,0.4607377052,244.921936,0.4691199064,244.921936,0.4718721509,244.921936,0.4948106706,244.921936,0.4949063063,244.921936,0.5026629567,244.921936,0.5063574314,244.921936,0.5001202822,
244.4516296,0.224428013,244.4516296,0.2950315773,244.4516296,0.3748383224,244.4516296,0.4248353243,244.4516296,0.4385646284,244.4516296,0.4683159888,244.4516296,0.5138964653,244.4516296,0.5071408153,244.4516296,0.5051798224,244.4516296,0.4798959494,244.4516296,0.4546427727,244.4516296,0.4624075294,244.4516296,0.4659197628,244.4516296,0.4888697863,244.4516296,0.4889674783,244.4516296,0.4970659316,244.4516296,0.5004981756,244.4516296,0.4966745377,
243.9812927,0.2222720087,243.9812927,0.2892993093,243.9812927,0.3665890396,243.9812927,0.4158398509,243.9812927,0.4295769632,243.9812927,0.4590024054,243.9812927,0.5026051998,243.9812927,0.4982247353,243.9812927,0.4962805212,243.9812927,0.4725112617,243.9812927,0.4496279657,243.9812927,0.4586059153,243.9812927,0.4620127976,243.9812927,0.484455049,243.9812927,0.4860496223,243.9812927,0.4942830205,243.9812927,0.4984900057,243.9812927,0.4951690733,
243.5109253,0.2177390009,243.5109253,0.2811800241,243.5109253,0.3554887176,243.5109253,0.4010876715,243.5109253,0.4152263999,243.5109253,0.4444457889,243.5109253,0.4901673198,243.5109253,0.4858995974,243.5109253,0.4848633409,243.5109253,0.4646061957,243.5109253,0.4455009699,243.5109253,0.4551046491,243.5109253,0.4595836699,243.5109253,0.4821480513,243.5109253,0.4851914644,243.5109253,0.4944206178,243.5109253,0.499579221,243.5109253,0.4978798628,
243.0405426,0.2156749666,243.0405426,0.2766027153,243.0405426,0.3486370146,243.0405426,0.3949640989,243.0405426,0.4089101255,243.0405426,0.4377507865,243.0405426,0.4836166501,243.0405426,0.4809272587,243.0405426,0.4794906974,243.0405426,0.4616101682,243.0405426,0.4450163841,243.0405426,0.4554894269,243.0405426,0.4604697227,243.0405426,0.4832599163,243.0405426,0.4877353907,243.0405426,0.4981046021,243.0405426,0.5033640265,243.0405426,0.5031885505,
242.5701447,0.2130625993,242.5701447,0.2711050212,242.5701447,0.34180215,242.5701447,0.3862038851,242.5701447,0.4012599289,242.5701447,0.4299067259,242.5701447,0.4769239724,242.5701447,0.4751583338,242.5701447,0.4757301807,242.5701447,0.4601012766,242.5701447,0.4472259879,242.5701447,0.459995538,242.5701447,0.4662790298,242.5701447,0.4888292253,242.5701447,0.4963453412,242.5701447,0.5073091984,242.5701447,0.5120233297,242.5701447,0.5156522393,
241.9429169,0.2102386355,241.9429169,0.2649349272,241.9429169,0.3325461745,241.9429169,0.3770549893,241.9429169,0.3923975825,241.9429169,0.4211199284,241.9429169,0.4707178771,241.9429169,0.4712278545,241.9429169,0.4737454057,241.9429169,0.4627502561,241.9429169,0.4554721415,241.9429169,0.4700858891,241.9429169,0.47875911,241.9429169,0.5021191835,241.9429169,0.5122377276,241.9429169,0.5261181593,241.9429169,0.5352231264,241.9429169,0.537730813,
241.4724579,0.2073290795,241.4724579,0.2603291869,241.4724579,0.3258490562,241.4724579,0.3707944751,241.4724579,0.3866783679,241.4724579,0.416695267,241.4724579,0.466634661,241.4724579,0.4685502052,241.4724579,0.4727367163,241.4724579,0.4660413265,241.4724579,0.4631098807,241.4724579,0.4804540575,241.4724579,0.4889380932,241.4724579,0.5133751631,241.4724579,0.5288969874,241.4724579,0.5386860967,241.4724579,0.5518678427,241.4724579,0.5564843416,
241.0019989,0.205625087,241.0019989,0.2550364435,241.0019989,0.3174227178,241.0019989,0.3623951077,241.0019989,0.3808659911,241.0019989,0.4122259021,241.0019989,0.4654081166,241.0019989,0.4717847109,241.0019989,0.4781664908,241.0019989,0.4789650738,241.0019989,0.483792752,241.0019989,0.5061895847,241.0019989,0.5171874166,241.0019989,0.5458738208,241.0019989,0.5651219487,241.0019989,0.5795999765,241.0019989,0.5923455954,241.0019989,0.6016490459,
240.5314941,0.204638347,240.5314941,0.2517781258,240.5314941,0.3130292594,240.5314941,0.3586130142,240.5314941,0.378008157,240.5314941,0.4107463956,240.5314941,0.4660373032,240.5314941,0.4747256935,240.5314941,0.4847844839,240.5314941,0.4889510572,240.5314941,0.4984858036,240.5314941,0.5251256824,240.5314941,0.5404810905,240.5314941,0.5647223592,240.5314941,0.5835632086,240.5314941,0.6086317897,240.5314941,0.626064539,240.5314941,0.6369534135,
240.0609894,0.2033023834,240.0609894,0.2468926609,240.0609894,0.3062437177,240.0609894,0.3528252244,240.0609894,0.3752458394,240.0609894,0.4100050926,240.0609894,0.4697093964,240.0609894,0.4816959798,240.0609894,0.4976237416,240.0609894,0.5088726878,240.0609894,0.528101325,240.0609894,0.5592318177,240.0609894,0.5801512599,240.0609894,0.608781755,240.0609894,0.633690834,240.0609894,0.6578222513,240.0609894,0.678245008,240.0609894,0.6939222813,
239.433609,0.2021418363,239.433609,0.241963163,239.433609,0.2996804416,239.433609,0.3470218778,239.433609,0.3739749789,239.433609,0.4116968811,239.433609,0.4762414396,239.433609,0.4946279228,239.433609,0.5149962306,239.433609,0.5387073755,239.433609,0.5696561933,239.433609,0.6021544337,239.433609,0.6314991713,239.433609,0.6680207253,239.433609,0.7008069158,239.433609,0.7252354026,239.433609,0.7511983514,239.433609,0.7767105699,
238.9630432,0.2015765011,238.9630432,0.2395569533,238.9630432,0.2957009971,238.9630432,0.3444018066,238.9630432,0.374037385,238.9630432,0.4139797986,238.9630432,0.4812913537,238.9630432,0.5045544505,238.9630432,0.529282093,238.9630432,0.5585328937,238.9630432,0.5992960334,238.9630432,0.6380198598,238.9630432,0.6668329835,238.9630432,0.7063965201,238.9630432,0.7458204031,238.9630432,0.7753343582,238.9630432,0.8064861298,238.9630432,0.8379744887,
238.4924622,0.2005036324,238.4924622,0.2351538241,238.4924622,0.289667666,238.4924622,0.3405854404,238.4924622,0.3742468059,238.4924622,0.4172945321,238.4924622,0.4900605083,238.4924622,0.5193660259,238.4924622,0.5524858832,238.4924622,0.5890935063,238.4924622,0.6441295743,238.4924622,0.6879601479,238.4924622,0.7236822844,238.4924622,0.7642771602,238.4924622,0.8115460873,238.4924622,0.8436936736,238.4924622,0.8833301067,238.4924622,0.9167381525,
238.0218658,0.2007235587,238.0218658,0.2337370068,238.0218658,0.287079066,238.0218658,0.3392113149,238.0218658,0.3758063018,238.0218658,0.421166569,238.0218658,0.4989090562,238.0218658,0.5302073359,238.0218658,0.5655965805,238.0218658,0.6118740439,238.0218658,0.6756049991,238.0218658,0.7203562856,238.0218658,0.7594032884,238.0218658,0.8062444925,238.0218658,0.8575080633,238.0218658,0.8921470046,238.0218658,0.9419574142,238.0218658,0.9771148562,
237.551239,0.201583162,237.551239,0.2317020744,237.551239,0.2834314406,237.551239,0.3375836611,237.551239,0.3779165447,237.551239,0.4265619814,237.551239,0.5083035827,237.551239,0.5469933748,237.551239,0.5839276314,237.551239,0.6431316137,237.551239,0.7174833417,237.551239,0.7780767083,237.551239,0.8128499985,237.551239,0.8645584583,237.551239,0.9191750884,237.551239,0.9638947248,237.551239,1.013237357,237.551239,1.056373239,
236.9237213,0.2023169696,236.9237213,0.2300517112,236.9237213,0.2802826166,236.9237213,0.3363357782,236.9237213,0.3809762597,236.9237213,0.4328155518,236.9237213,0.5184881091,236.9237213,0.5637723804,236.9237213,0.6105370522,236.9237213,0.6752160788,236.9237213,0.7610868216,236.9237213,0.8259278536,236.9237213,0.8725104332,236.9237213,0.9284759164,236.9237213,0.993701458,236.9237213,1.036950111,236.9237213,1.088061571,236.9237213,1.13916862,
236.4530487,0.2044201493,236.4530487,0.2300942689,236.4530487,0.2796687782,236.4530487,0.3366671801,236.4530487,0.3839136362,236.4530487,0.4370416105,236.4530487,0.5270604491,236.4530487,0.5753831863,236.4530487,0.6234547496,236.4530487,0.6941210032,236.4530487,0.7909498215,236.4530487,0.852583468,236.4530487,0.9042284489,236.4530487,0.9625834227,236.4530487,1.028382897,236.4530487,1.077800035,236.4530487,1.137468457,236.4530487,1.188391209,
235.9823608,0.2067374885,235.9823608,0.2297733575,235.9823608,0.278021276,235.9823608,0.3366276622,235.9823608,0.3873438239,235.9823608,0.4426894188,235.9823608,0.5361104012,235.9823608,0.5896888971,235.9823608,0.64450109,235.9823608,0.719646275,235.9823608,0.829087019,235.9823608,0.8960188627,235.9823608,0.951682806,235.9823608,1.011771441,235.9823608,1.083723187,235.9823608,1.142668962,235.9823608,1.203848004,235.9823608,1.272944927,
235.5116425,0.2085866034,235.5116425,0.2299554348,235.5116425,0.2773905098,235.5116425,0.3366355896,235.5116425,0.3893230557,235.5116425,0.4463013709,235.5116425,0.5429438949,235.5116425,0.5973005295,235.5116425,0.6531814933,235.5116425,0.7362883687,235.5116425,0.8490220904,235.5116425,0.924136281,235.5116425,0.9802863598,235.5116425,1.041693687,235.5116425,1.12320447,235.5116425,1.179162621,235.5116425,1.2341429,235.5116425,1.30761826,
235.0409088,0.2120161057,235.0409088,0.2307213843,235.0409088,0.2768847048,235.0409088,0.3372016847,235.0409088,0.3921820521,235.0409088,0.4508697987,235.0409088,0.5498896241,235.0409088,0.6107943058,235.0409088,0.6687773466,235.0409088,0.7584884763,235.0409088,0.8811926842,235.0409088,0.9576369524,235.0409088,1.024266243,235.0409088,1.086235642,235.0409088,1.167181015,235.0409088,1.224058867,235.0409088,1.291152835,235.0409088,1.36490798,
234.5701599,0.2140616626,234.5701599,0.2310696542,234.5701599,0.2763036489,234.5701599,0.3371228874,234.5701599,0.3939334452,234.5701599,0.453894347,234.5701599,0.5547620058,234.5701599,0.6170580983,234.5701599,0.6788820028,234.5701599,0.7724063993,234.5701599,0.9011389613,234.5701599,0.9803119898,234.5701599,1.046680212,234.5701599,1.11051929,234.5701599,1.192376852,234.5701599,1.25454402,234.5701599,1.328073382,234.5701599,1.406067133,
233.9424744,0.2179414928,233.9424744,0.2331500649,233.9424744,0.2772087753,233.9424744,0.3383939862,233.9424744,0.3968449533,233.9424744,0.4589940608,233.9424744,0.5623868704,233.9424744,0.6268689036,233.9424744,0.690923214,233.9424744,0.7885538936,233.9424744,0.9235368967,233.9424744,1.00420773,233.9424744,1.073092222,233.9424744,1.142184854,233.9424744,1.229503751,233.9424744,1.293354511,233.9424744,1.359900355,233.9424744,1.447480202,
233.4716644,0.2236712575,233.4716644,0.2363073975,233.4716644,0.279027313,233.4716644,0.3407539427,233.4716644,0.4004431963,233.4716644,0.4636007547,233.4716644,0.5700203776,233.4716644,0.6378989816,233.4716644,0.7047681212,233.4716644,0.8071674705,233.4716644,0.9473825693,233.4716644,1.032686114,233.4716644,1.103865504,233.4716644,1.170723796,233.4716644,1.257822514,233.4716644,1.332054853,233.4716644,1.398794174,233.4716644,1.486499071,
233.0008545,0.2275295109,233.0008545,0.2388460636,233.0008545,0.2810790837,233.0008545,0.3430247009,233.0008545,0.4037604034,233.0008545,0.4677571654,233.0008545,0.5766134858,233.0008545,0.6457306743,233.0008545,0.7127446532,233.0008545,0.818371594,233.0008545,0.9650881886,233.0008545,1.047910094,233.0008545,1.126277328,233.0008545,1.191808581,233.0008545,1.285830617,233.0008545,1.359640002,233.0008545,1.430809855,233.0008545,1.515986204,
232.530014,0.2334165424,232.530014,0.2432707101,232.530014,0.2835041583,232.530014,0.3465086222,232.530014,0.4077165723,232.530014,0.4735332429,232.530014,0.5848401189,232.530014,0.6552584171,232.530014,0.7275470495,232.530014,0.8366881609,232.530014,0.9892584682,232.530014,1.075728774,232.530014,1.152863264,232.530014,1.222407579,232.530014,1.319054246,232.530014,1.39154613,232.530014,1.466293931,232.530014,1.563905478,
232.0591583,0.238216117,232.0591583,0.2460052222,232.0591583,0.2865116298,232.0591583,0.349298507,232.0591583,0.4117364883,232.0591583,0.4776133001,232.0591583,0.5906654596,232.0591583,0.6645742059,232.0591583,0.7335816622,232.0591583,0.8496831059,232.0591583,1.00497365,232.0591583,1.095890045,232.0591583,1.172649741,232.0591583,1.248529434,232.0591583,1.342289805,232.0591583,1.420744181,232.0591583,1.492827415,232.0591583,1.587772369,
231.4313202,0.2430867255,231.4313202,0.2504062057,231.4313202,0.2893875837,231.4313202,0.3529417515,231.4313202,0.4159866869,231.4313202,0.4831888378,231.4313202,0.5998576283,231.4313202,0.6732575893,231.4313202,0.7449321151,231.4313202,0.8635467887,231.4313202,1.0225389,231.4313202,1.118092299,231.4313202,1.195342779,231.4313202,1.268489242,231.4313202,1.368523479,231.4313202,1.444845438,231.4313202,1.523437381,231.4313202,1.618838549,
230.9604034,0.2497093976,230.9604034,0.2558883429,230.9604034,0.2955358624,230.9604034,0.3582702875,230.9604034,0.4226328731,230.9604034,0.4896010756,230.9604034,0.6081222296,230.9604034,0.6831464767,230.9604034,0.7588232756,230.9604034,0.8798927665,230.9604034,1.042880893,230.9604034,1.138001561,230.9604034,1.221170187,230.9604034,1.2951684,230.9604034,1.39861834,230.9604034,1.474202037,230.9604034,1.559281588,230.9604034,1.651647925,
230.4894867,0.2563738823,230.4894867,0.2600977123,230.4894867,0.2988331318,230.4894867,0.3626744151,230.4894867,0.4269092381,230.4894867,0.4956031144,230.4894867,0.6143919826,230.4894867,0.6911154985,230.4894867,0.766151011,230.4894867,0.889832139,230.4894867,1.059414744,230.4894867,1.15645957,230.4894867,1.238235116,230.4894867,1.314112067,230.4894867,1.422069907,230.4894867,1.497311711,230.4894867,1.583671331,230.4894867,1.682442427,
230.0185394,0.2632378042,230.0185394,0.2676634192,230.0185394,0.3055632412,230.0185394,0.369196713,230.0185394,0.4347675741,230.0185394,0.5036021471,230.0185394,0.6245210767,230.0185394,0.7013426423,230.0185394,0.7795664668,230.0185394,0.9050815701,230.0185394,1.078046679,230.0185394,1.176273346,230.0185394,1.260332108,230.0185394,1.3404001,230.0185394,1.45040381,230.0185394,1.530715585,230.0185394,1.619027734,230.0185394,1.716942072,
229.5475769,0.2690758705,229.5475769,0.2726057768,229.5475769,0.3100736141,229.5475769,0.374029994,229.5475769,0.4405755103,229.5475769,0.5091142654,229.5475769,0.6316868067,229.5475769,0.7107049823,229.5475769,0.7868178487,229.5475769,0.9146696925,229.5475769,1.089459419,229.5475769,1.187857747,229.5475769,1.274375081,229.5475769,1.354904056,229.5475769,1.465420604,229.5475769,1.544802785,229.5475769,1.633527756,229.5475769,1.734664798,
229.0765991,0.2717769146,229.0765991,0.2752016187,229.0765991,0.3127354681,229.0765991,0.3764846921,229.0765991,0.4428915083,229.0765991,0.5123156309,229.0765991,0.6351779103,229.0765991,0.7128074169,229.0765991,0.7895182371,229.0765991,0.9180232882,229.0765991,1.094179392,229.0765991,1.195109844,229.0765991,1.280815125,229.0765991,1.358767271,229.0765991,1.467887521,229.0765991,1.54814446,229.0765991,1.634717703,229.0765991,1.741014957,
228.4485779,0.2838747799,228.4485779,0.2871536016,228.4485779,0.3236718178,228.4485779,0.3882552981,228.4485779,0.4538181722,228.4485779,0.5234060287,228.4485779,0.64951092,228.4485779,0.7257760167,228.4485779,0.8024833798,228.4485779,0.9330247641,228.4485779,1.111124873,228.4485779,1.208857298,228.4485779,1.296823502,228.4485779,1.37534368,228.4485779,1.487163782,228.4485779,1.569147348,228.4485779,1.657812953,228.4485779,1.766256332,
